airtable_id,lot_id,item_name_mat,qty,unit_size,status,parents_json,operator,created_at,use_by,action,item_category_mat,process_type_mat,strain_species_strain_mat,vendor_name_mat,lc_volume_ml,output_count,fruiting_goal,flush_no,harvest_weight_g,notes,syringe_count,source_type,vendor_name,vendor_batch,received_date,total_volume_ml,ui_error,ui_error_at,remaining_volume_ml,fresh_tray_count,frozen_tray_count,casing_applied_at,casing_notes,casing_qty_used_g,label_template,override_inoc_time,inoculated_at,override_spawn_time,spawned_at,sterilized_at,plate_count,plate_group_id,retired_at,beganfruiting_at,firstharvested_at,lastharvested_at
rectWrJcnE6VtrvI3,LOT-260525-rvI3,Coco Verm Gypsum,1,5,Consumed,,operator1.email.address@mybusiness.com,2026-05-25T18:58:07.000Z,2026-08-25,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-25T18:58:06.442Z,,,,,,
rectiyuoziWwdcVnp,LOT-260523-cVnp,Wild Bird Seed,1,2,Consumed,,operator1.email.address@mybusiness.com,2026-05-23T19:07:26.000Z,2026-08-23,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23T19:07:25.243Z,,,,,,
rectoX0CVSRat150O,LOT-260716-150O,Hardwood Substrate Bag,1,2.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:20.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
rectrJMfA9sYddT3s,LOT-260523-dT3s,Wild Bird Seed,1,2,Consumed,,operator1.email.address@mybusiness.com,2026-05-23T19:07:26.000Z,2026-08-23,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23T19:07:25.243Z,,,,,,
rectuqOs4vyXILiXu,LOT-260716-LiXu,Hardwood Substrate Bag,1,7.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:41.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
rectzsA2X0Y490AsE,LOT-260716-0AsE,Fruiting Block,1,3.1666666666666665,Colonizing,"[""rec3j4FEb64EiScwX"",""rec0t4tXf7pubsWcD"",""recOebh3B6AuifYKs"",""recnYBktdkxdyESip""]",,2026-07-16T19:32:59.000Z,2026-10-16,,fruiting_block,,Lion’s Mane,Fungaia,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-07-16T19:32:58.425Z,,,,,,,
recue6AUa66Y55HLR,LOT-260525-5HLR,Coco Verm Gypsum,1,5,Pasteurized,,operator1.email.address@mybusiness.com,2026-05-25T18:58:07.000Z,2026-08-25,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-25T18:58:06.442Z,,,,,,
recv7JbrkbddIKYBQ,LOT-260713-KYBQ,Small Masters Mix 75/25,1,3.1666666666666665,Colonizing,"[""recuFurbEVrwWYrz8"",""recmFku57yRtfqkub"",""receL0vTHMoY5B30M"",""recp7KLAsLcPgLVDJ""]",,2026-07-13T20:58:53.000Z,2026-10-13,,fruiting_block,,Lion’s Mane,MYYCO,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-07-13T20:58:00.000Z,,,,,,,
recvN5Wl9mXPxVEqa,LOT-260716-VEqa,Fruiting Block,1,3.1666666666666665,Colonizing,"[""recfGPOZJ9R0N6QWZ"",""recJ9apcaFgcCboZF"",""reclZmMP755JTJ0yh"",""recQST9Vx5j2Tr9R2""]",,2026-07-16T19:32:12.000Z,2026-10-16,,fruiting_block,,Black Pearl King Oyster,MYYCO,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-07-16T19:32:11.334Z,,,,,,,
recvovrAA0mOVsWSF,LOT-260523-sWSF,Wild Bird Seed,1,2,Consumed,,operator1.email.address@mybusiness.com,2026-05-23T19:07:26.000Z,2026-08-23,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23T19:07:25.243Z,,,,,,
recwWVBG1KSZBpmvS,LOT-260624-pmvS,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
recwe7NjcQV0gR2Pe,LOT-260523-R2Pe,Wild Bird Seed,1,2,Retired,,operator1.email.address@mybusiness.com,2026-05-23T19:07:26.000Z,2026-08-23,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23T19:07:25.243Z,,,2026-06-19T19:06:34.782Z,,,
recwmGz1GAmOCamct,LOT-260629-amct,All-in-One Bag,1,5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-29T20:52:44.000Z,,,all_in_one_bag,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29T20:52:43.485Z,,,,,,
recxU7Sp5qlyHd5Ce,LOT-260706-d5Ce,Large Masters Mix 75/25,1,8.5,Colonizing,"[""reccNKmQ81Gw9tdqs"",""rec20crkKcED5G637"",""recFr4uYO9qmWoGlJ""]",,2026-07-06T20:16:47.000Z,2026-10-06,,fruiting_block,,Chestnut,Fungaia,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-07-06T20:11:00.000Z,,,,,,,
recxta7XZu0p6M8zi,LOT-260622-M8zi,Coco Verm Gypsum,1,5,Pasteurized,,operator1.email.address@mybusiness.com,2026-06-22T16:35:31.000Z,2026-09-22,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22T16:35:00.000Z,,,,,,
recyX8biHJzuxaq8r,LOT-260716-aq8r,Hardwood Substrate Bag,1,7.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:41.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
recypeTkZohfpKkSe,LOT-260616-KkSe,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recypnaXHXCeTSJyV,LOT-260523-SJyV,Wild Bird Seed,1,2,Retired,,operator1.email.address@mybusiness.com,2026-05-23T19:07:28.000Z,2026-08-23,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23T19:07:25.243Z,,,2026-06-19T19:07:03.588Z,,,
recz0aTu61I9GUXDP,LOT-260523-UXDP,Wild Bird Seed,1,2,Retired,,operator1.email.address@mybusiness.com,2026-05-23T19:07:26.000Z,2026-08-23,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23T19:07:25.243Z,,,2026-06-19T19:06:42.398Z,,,
reczAOAVJ591qCoFp,LOT-260716-CoFp,Hardwood Substrate Bag,1,2.5,Consumed,,operator1.email.address@mybusiness.com,2026-07-16T19:09:20.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
reczBt4qkCVUzyXla,LOT-260622-yXla,Coco Verm Gypsum,1,5,Consumed,,operator1.email.address@mybusiness.com,2026-06-22T16:35:31.000Z,2026-09-22,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22T16:35:00.000Z,,,,,,
reczdxZTmPxwPOKne,LOT-260616-OKne,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
